title,origin,is_question,has_keyword,has_number,avg_word_length,count_words,label
Norddeutschland: 120 Kilometer lange Menschenkette für schnelleren Atomausstieg,wiki,0,0,0,9,7,1
„Riverdale“: So enttäuschend war das Midseason-Finale ,movie,0,1,0,7,6,0
Nach Milliardenverlusten bei der Schweizer Bank UBS: Bankchef Marcel Ospel zurückgetreten,wiki,0,0,0,7,11,1
Operation „Muschtarak“: 15.000 Soldaten im Einsatz bei Großoffensive in Afghanistan,wiki,0,0,0,7,9,1
Andrea Berg: So beweist sie erneut ihr großes Herz,promi,0,1,0,4,9,0
Jonas Ems: Wird er bald Vater?,bravo,1,0,0,3,6,0
Lisa & Lena: So hat sich ihre Karriere nach dem TikTok-Aus verändert ,bravo,0,1,0,4,11,0
Stromnetze in Deutschland entwickeln sich zur Achillesferse,wiki,0,0,0,7,7,1
"WWE: Positiver Corona-Test | So geht es mit ""RAW"" und ""Smackdown""
",movie,0,1,0,4,10,0
So beeinflussen unsere Brüste unser Selbstvertrauen!,bravo,0,1,0,7,6,0
Marilyn Manson: So sieht der Rocker unmaskiert aus,promi,0,1,0,5,8,0
Ist Jasmin Tawil heute obdachlos?,promi,1,0,0,5,5,0
Matthias Platzeck präsentiert neue Führungsmannschaft der SPD,wiki,0,1,0,7,7,1
Leitfaden für ethische Geldanlagen der Evangelischen Kirche in Deutschland verhängt Sanktionen gegen Staaten,wiki,0,0,0,7,13,1
„4 Blocks“ & Co.: Das sind die coolsten Rapper-Serien!,bravo,0,0,1,5,8,0
Landkreis Hersfeld-Rotenburg: Landrat Karl-Ernst Schmidt (CDU) wiedergewählt,wiki,0,0,0,9,7,1
Angelo D'Arrigo bei Flugzeugabsturz ums Leben gekommen,wiki,0,0,0,6,7,1
"15 Momente, die ich als russisches Kind in Deutschland so richtig seltsam fand",buzzfeed,0,1,0,5,12,0
Robin Zydel zum UHC Grünenmatt,wiki,0,0,0,5,5,1
Deutschland: Bundesweite Proteste gegen die Vorratsdatenspeicherung,wiki,0,0,0,10,6,1
"10 Gründe, alles stehen und liegen zu lassen und sich Das Damengambit anzusehen",buzzfeed,0,0,1,5,12,0
Neue Bilder: So erwachsen sind Ingrid und Sverre Magnus schon,promi,0,1,0,5,10,0
Reaktionen auf Großrazzia gegen G8-Gegner gespalten,wiki,0,0,0,7,5,1
Mit Perücke vs. ohne: Diese Promis zeigen sich mit natürlichem Haar ,promi,0,1,0,5,11,0
Katja Krasavice: So könnt ihr für sie arbeiten!,bravo,0,1,0,4,8,0
Wendler-Hochzeit: Pocher als Trauzeuge? ,movie,1,0,0,8,4,0
Toshiba tritt Blu-ray Disc Association offiziell bei - Player und Notebook geplant,wiki,0,0,0,6,11,1
Irak: 6.000 Leichen seit Anfang des Jahres gefunden,wiki,0,0,1,5,7,1
Verdächtiger Ring: Sind Oliver Pocher und Amira Aly verlobt?,promi,1,0,0,5,9,0
Wahlen in Georgien 2008,wiki,0,0,0,5,3,1
UFO361: Song mit Paris Hilton?! ,bravo,1,0,0,4,4,0
"10 Dinge, die Du Deinem Freund regelmäßig sagen solltest!",bravo,0,1,1,5,8,0
Nicht nur des Geldes wegen: Darum ging Jenny Frankhauser ins Dschungelcamp 2018 ,promi,0,1,0,5,11,0
„Crocodile Hunter“ Steve Irwin (†44): So sieht seine Tochter aus,promi,0,1,0,5,10,0
BTS: Army feiert 6. Band-Geburtstag ,bravo,0,0,1,6,4,0
USA: Entschädigungsgelder für Holocaust-Opfer veruntreut,wiki,0,0,0,10,5,1
Camila Cabello & Shawn Mendes: Darum sagt sie nie seinen Namen,bravo,0,1,0,5,10,0
London: Alkoholentzug eines Dreijährigen,wiki,0,0,0,9,4,1
Gerüst unter Autobahnbrücke an der A7 eingestürzt,wiki,0,0,0,6,6,1
Sarah und Pietro Lombardi: Zusammen im Urlaub?,promi,1,0,0,5,7,0
Ariana Grande & Mac Miller: Heimlich verlobt? ,bravo,1,0,0,6,6,0
GTI-Treffen endet mit neuem Weltrekord im Autodrehen und einer Fahrerflucht,wiki,0,0,0,6,10,1
Dreht Kay One einen Kinofilm?,bravo,1,0,0,4,5,0
"„Zuhause im Glück“-Aus: Emotionaler Abschied - So traurig waren
",movie,0,1,0,6,8,0
Finanzbehörden und Klimaschützer warnen vor Bitcoins,wiki,0,0,0,7,6,1
"""Outlander"": Das macht den Sex von Jamie und Claire so besonders ",movie,0,1,0,4,11,0
XXXTentacion: Darum wurde er ermordet!,bravo,0,1,0,6,5,0
Brüderle (FDP) zur Atompolitik: Entscheidungen „nicht immer rational“,wiki,0,0,0,7,8,1
„The Big Bang Theory“-Quiz,promi,0,1,0,5,4,0
Tibet: Öffentliche Verehrung des Dalai Lama wieder möglich?,wiki,1,0,0,6,8,1
War Jennifer Grey Tänzerin vor „Dirty Dancing“?,promi,1,0,0,5,7,0
"""Need for Speed: Heat"" im Test: Mit Turbo zurück zu den Wurzeln? |
",movie,1,0,0,4,12,0
Oliver Pocher: Ausgerechnet so hilft ihm Michael Wendler jetzt! ,movie,0,1,0,5,9,0
Betrugsskandal: Gentechnisch manipulierte Baumwolle als Bio-Produkt verkauft,wiki,0,0,0,9,7,1
Mousse T. und Ella Endlich ein Paar? Schmusend auf DSDS-Party,promi,1,0,0,4,10,0
Baden-Württemberg: Schüler sollen keine Hausaufgaben mehr bekommen,wiki,0,1,0,8,7,1
Felix Neureuther veröffentlicht Single – ist er nun Schlagersänger?,promi,1,0,0,6,9,0
Thailändische Regierung erwägt Verhängung des Ausnahmezustandes in Bangkok,wiki,0,0,0,8,8,1
Mark Harmon: NCIS-Ausstieg wegen seiner Frau? ,movie,1,0,0,6,6,0
Unglaublich! So viel gab Johnny Depp im Monat für Wein aus ,promi,0,1,0,4,11,0
Bolivien: Evo Morales siegt bei der Präsidentenwahl,wiki,0,0,0,6,7,1
Zum 20-jährigen Jubiläum: Neue „Harry Potter“-Bücher kommen auf den Markt,promi,0,1,0,5,9,0
Assassins Creed Valhalla: So sieht das Gameplay aus ,movie,0,1,0,5,8,0
Berliner Hauptbahnhof erneut gesperrt,wiki,0,0,0,8,4,1
„California Clan“-Star Marcy Walker: So geht es ihr heute,promi,0,1,0,5,9,0
Das sind aktuell die 10 schönsten Frauen der Welt,promi,0,0,1,4,8,0
Europäische Union 2008 – Die Themen nach dem Vertrag von Lissabon,wiki,0,0,0,5,10,1
Thomas Huber: Nach Nierentumor mit dem Bruder in einer der schwierigsten Kletterrouten,wiki,0,0,0,6,12,1
ProSieben Programm-Änderung: So ändert sich die Primetime! ,movie,0,1,0,7,7,0
Dieter Wollny hat eine neue Freundin! ,movie,0,1,0,5,6,0
Alle Infos zum zweiten Teil von “To All The Boys I’ve Loved Before”,bravo,0,1,0,4,13,0
Von Zusammenhalt keine Spur: Eiskaltes Wiedersehen der Fab 4,promi,0,0,1,6,8,0
Schießerei an Realschule in Emsdetten,wiki,0,0,0,6,5,1
Deutschland will Fünf-Stufen-Plan für Gaza,wiki,0,0,0,7,5,1
PS Plus Spiele im Februar 2020: Diese Games könnt ihr gratis zocken! ,movie,0,1,0,4,11,0
Düsseldorf: dba-Besitzer Wöhrl gab Mehrheit an LTU wieder ab,wiki,0,0,0,5,9,1
Shirin David: So sah sie vor ihren Beauty-Operationen aus!,bravo,0,1,0,5,9,0
Bundesumweltminister Altmaier will den Verkauf von Rattengift einschränken,wiki,0,0,0,8,8,1
Die 10 besten Filme über Serienmörder,promi,0,1,1,6,5,0
Neuer SPD-Vorsitzender in Karlsruhe gewählt,wiki,0,0,0,7,5,1
Kunstauktionen nach Trump-Triumph: Gift oder Geschenk? ,webde,1,0,0,7,6,0
Kaiserslautern: Syrer von Landsmann beinahe getötet,wiki,0,0,0,7,6,1
NATO will Anti-IS-Koalition beitreten,wiki,0,0,0,8,4,1
"Nena, Eminem & Co.: So heißen die Stars wirklich",promi,0,1,0,4,8,0
Diese deutschen Showbiz-Ehen halten schon ewig,promi,0,1,0,6,6,0
World Vision präsentiert Studie „Kinder in Deutschland 2007“,wiki,0,0,0,6,8,1
Rock-Band Beatsteaks tritt in Fürth auf,wiki,0,0,0,5,6,1
Zwölfjähriger Schüler im Nichtschwimmerbecken ertrunken,wiki,0,0,0,10,5,1
Annan-Vorstoß zur Reformierung der UN gescheitert,wiki,0,0,0,7,6,1
„Grey's Anatomy“ Experten Quiz,promi,0,1,0,6,4,0
Diese Stars haben 2017 geheiratet,promi,0,1,0,6,4,0
Charlie Sheen Quiz,promi,0,1,0,5,3,0
Charlize Theron fordert mehr Engagement gegen Aids ,webde,0,1,0,6,7,0
Verwirrte Fans: Jenny Frankhauser bei „Love Island“?,promi,1,0,0,6,7,0
Bachelorette: Bekommt DIESER Kandidat den ersten Kuss?,bravo,1,0,0,6,7,0
„Unsere kleine Farm“-„Albert“: Was wurde aus Matthew Laborteaux?,promi,1,0,0,6,8,0
Deutsche Songs Quiz,promi,0,1,0,5,3,0
xLaeta aka Julia Maria: Alle Infos über die Youtuberin,bravo,0,1,0,5,9,0
Debatte um Direktwahl des Bundespräsidenten,wiki,0,0,0,7,5,1
Europafreundlicher Boris Tadić gewinnt Präsidentschaftswahl in Serbien,wiki,0,0,0,9,7,1
Max Raabe und sein Palast Orchester auf Tournee durch China,wiki,0,0,0,5,10,1
Ranking - die besten Filme mit Bud Spencer und Terence Hill,promi,0,1,0,4,10,0
Ödp-Politiker sehen Landtagswahl optimistisch entgegen,wiki,0,0,0,9,5,1
Soll NSU-Bericht 120 Jahre lang unter Verschluss bleiben?,wiki,1,0,0,6,7,1
Unter dem Motto „Tag des Abgangs“ demonstrieren erneut tausende Ägypter gegen Mubarak,wiki,0,0,0,6,12,1
Tod von Zombie Boy: So trauern die Stars!,bravo,0,1,0,4,8,0
„Crocodile Dundee“: So geht es Paul Hogan heute,promi,0,1,0,4,8,0
Erinnert ihr euch noch? So sah Matthias Schweighöfer früher aus ,promi,1,1,0,5,10,0
Anton Schlecker: Vermögen der Kinder sichert Auskommen,wiki,0,0,0,6,7,1
Niederlage für Uschi Glas,wiki,0,0,0,5,4,1
Wieso hat Deutschland eigentlich kein Königshaus?,promi,1,0,0,7,6,0
Delaware: Gefangenenmeuterei in Haftanstalt,wiki,0,0,0,9,4,1
Amber Heard und Vito Schnabel: Was geht da? ,webde,1,0,0,4,8,0
NATO: Gaddafi-Armee missbraucht Kinder als menschliche Schutzschilde,wiki,0,0,0,8,7,1
"18 Dinge, von denen Leute nach dem ersten Mal Sex überrascht waren",buzzfeed,0,1,0,4,11,0
"""Mamma Mia 2"" Here we go again: Sommerfeeling deluxe! ",movie,0,0,1,5,8,0
Wird Kate wieder Tante? Pippa Middleton soll schwanger sein,promi,1,0,0,5,9,0
8 weibliche Bösewichte: Diese Frauen sind ganz schön fies,promi,0,1,1,5,8,0
Wal-Mart will im Internet Videos anbieten,wiki,0,0,0,5,6,1
Schon gewusst? Miley Cyrus und Bela Klentze waren mal ein Paar!,bravo,1,0,0,4,11,0
DSDS-Favoritin Alicia Awa Beissert: So sexy zeigt sie sich auf Instagram,promi,0,1,0,5,11,0
Militärchef der Taliban ist tot,wiki,0,0,0,5,5,1
"""Pittiplatsch"" bekommt neue Folgen! Aber wer oder was ist das
",movie,0,1,0,4,10,0
Sex-Video auf Twitter: Rache gegen Blac Chyna? ,webde,1,0,0,5,7,0
US-Lobbyist zu Haftstrafe verurteilt,wiki,0,0,0,8,4,1
Kölner Stadtarchiv: Zweite Leiche gefunden und identifizert,wiki,0,0,0,7,7,1
Sieg gegen Kanada: Schottland ist Curling-Weltmeister,wiki,0,0,0,7,6,1
Wildes Mähnen-Spiel: So sah Detlef Steves früher aus,promi,0,1,0,5,8,0
Protozoologen wählen Pantoffeltierchen zum Einzeller des Jahres,wiki,0,0,0,8,7,1
Brand auf der Baustelle des Berliner Stadtschlosses verlief glimpflich,wiki,0,0,0,6,9,1
Vermeintliche Briefbombe an Joachim Gauck war Fehlalarm,wiki,0,0,0,7,7,1
Finanzielle Ängste wegen Corona? Iris und Uwe Abel schmieden Pläne,promi,1,0,0,5,10,0
Im „Sommerhaus“ schon getrennt? „Bachelor“ Andrej meldet sich zu Wort,promi,1,0,0,5,10,0
Bohrinsel-Unfall: Ölteppiche in mehreren Schichten unter dem Meeresspiegel,wiki,0,0,0,8,8,1
Äthiopien: Absturz einer Boeing 737 der Ethiopian-Airlines,wiki,0,0,0,7,6,1
Niederländisches Elektroauto der Firma „Duracar“ vorgestellt,wiki,0,0,0,9,6,1
KJ Apa verrät: Werden „Archie“ und „Jughead“ nach „Riverdale“ zurückkehren?,bravo,1,0,0,6,10,0
"Videos und Anrufe: So bleiben George, Charlotte und Louis in Kontakt mit der Queen ",promi,0,1,0,4,14,0
"Lufthansa, British Airways setzen Flüge nach Kairo aus",wiki,0,0,0,5,8,1
Dresden: Bürgerarbeit für Arbeitslose ab 1. April,wiki,0,0,1,6,6,1
Wegweisendes Urteil: Lebenslang für Mord an der eigenen Tochter,wiki,0,0,0,6,9,1
„Fort Boyard“ ist wieder da: Diese Promis treten an,promi,0,1,0,4,9,0
Galileo: EU-Industrieausschuss gibt grünes Licht für Aufbau des neuen Satellitensystems,wiki,0,0,0,7,10,1
Ukraine: Staatskrise spitzt sich erneut zu,wiki,0,0,0,6,6,1
Spitzen von Union und SPD beschließen große Koalition unter Kanzlerin Merkel,wiki,0,0,0,6,11,1
Die besten Sprüche von Prinz Philip ,promi,0,1,0,5,6,0
11 extreme Veränderungen für Filmrollen - Teil 1,promi,0,0,1,7,5,0
Brite „erholt“ sich vollkommen von HIV,wiki,0,0,0,5,6,1
Koalition einigt sich auf Laufzeitverlängerung für Atomkraftwerke,wiki,0,0,0,8,7,1
Iserlohn: Mutmaßlicher Täter im Doppelmordfall verhaftet,wiki,0,0,0,8,6,1
Tote bei Schießerei und Bombenexplosion in Istanbul,wiki,0,0,0,6,7,1
Schwerer Unfall in Hövelhof: Zug zerteilt Traktor,wiki,0,0,0,6,7,1
Heidi Klum postet Instagram-Foto: Wer ist dieses Paar? ,webde,1,0,0,5,8,0
Etihad steigt bei Air Berlin ein,wiki,0,0,0,4,6,1
Berliner Polizei verhindert Brandanschlag auf Hauptbahnhof,wiki,0,0,0,8,6,1
"Columbus an ISS angedockt, erster Außenbordeinsatz beendet",wiki,0,0,0,7,7,1
NBA Playoffs 2007: Erste Runde beendet,wiki,0,0,0,5,5,1
Ergebnisse der Bundestagswahl 2005,wiki,0,0,0,9,3,1
Präsident Trump und der Hurrikan,wiki,0,0,0,5,5,1
Was wurde aus „Legende“-Darstellerin Mia Sara?,promi,1,0,0,6,6,0
Seltene Einblicke: So sah Laura Müller als Kind aus,promi,0,1,0,4,9,0
NCIS: Michael Weatherlys neue Serie „Bull“ startet auf Sat.1 ,movie,0,1,1,5,8,0
Die Geissens: Ersetzt diese Show ihre bisherige Sendung? ,movie,1,1,0,5,8,0
Mexiko: Neues Gebäude soll 300 Meter in die Tiefe gebaut werden,wiki,0,0,0,4,10,1
Neu Delhi: Europa schmeißt Mitbewerber im Rennen um den Bau von 126 Kampfjets aus dem Ring,wiki,0,0,0,4,15,1
Massenprotest gegen Atomkraftwerk in Indien,wiki,0,0,0,7,5,1
Erster Auftritt seit Schwangerschafts-Verkündung: So viel kostet Kates Kleid,promi,0,1,0,7,9,0
Jennifer Greys Tochter: Sie ist so wunderschön wie „Baby“,promi,0,1,0,5,9,0
Schönhuber soll als NPD-Ersatzkandidat antreten,wiki,0,0,0,8,5,1
Die Wollnys: Darum ist Silvia enttäuscht von ihrer Familie ,promi,0,1,0,5,9,0
"""Alex Rider"": ""In uns steckt mehr von Alex & Tom, als wir zugeben
",movie,0,1,0,3,12,0
Teneriffa betroffen von Sturm Delta,wiki,0,0,0,6,5,1
„Willkommen bei Carmen Nebel“: Diese hochkarätigen Stars kommen,promi,0,1,0,6,8,0
"Brad Pitt: 5 Fakten, die wir nun über die Trennung wissen",promi,0,0,1,4,10,0
Kiew: Julija Tymoschenko soll Regierungschefin werden,wiki,0,0,0,7,6,1
Google digitalisiert Harvard-Bücherei,wiki,0,0,0,11,3,1
WASG-Spitzenpolitiker verurteilt Berliner Landesverband scharf,wiki,0,0,0,11,5,1
100 Tage „Schwarz-Gelb“ in Deutschland: verheerende Bilanz für FDP,wiki,0,0,0,6,8,1
UNESCO streicht Kölner Dom von der „Roten Liste“,wiki,0,0,0,5,8,1
Erster Bombenanschlag in Süd-Thailand nach dem Putsch,wiki,0,0,0,6,7,1
US-Wirtschaft wächst stärker als erwartet,wiki,0,0,0,7,5,1
"„Beverly Hills, 90210“: So sehen Brandon, Kelly & Co. heute aus",promi,0,1,0,4,10,0
„Die Wollyns“: Darum waren Loredana und Estefania im Krankenhaus ,promi,0,1,0,6,9,0
ESA und ISRO vereinbaren Zusammenarbeit bei indischer Mondsonde,wiki,0,0,0,7,8,1
Landtagswahlen 2006 in Berlin und Mecklenburg-Vorpommern,wiki,0,0,0,9,5,1
„Drei Haselnüsse für Aschenbrödel“ Quiz: Richtig oder falsch?,promi,1,1,0,6,8,0
Darum haben sich Bastian Yotta und Natalia Osada wirklich getrennt,promi,0,1,0,5,10,0
Gesetzentwurf zum Betreuungsgeld vorgelegt,wiki,0,0,0,9,4,1
Haiti: Ausnahmezustand soll Gewalt eindämmen,wiki,0,0,0,7,5,1
Erpressung per Spam-Mail,wiki,0,0,0,7,3,1
„Promis unter Palmen“: Wer soll gewinnen? ,bravo,1,0,0,5,6,0
BibisBeautyPalace: Zoff mit Julienco an seinem Geburtstag?,bravo,1,0,0,7,7,0
„Ghostbusters“ Quiz ,promi,0,1,0,9,2,0
Krimiheldinnen der Achtziger: So sehen sie heute aus,promi,0,1,0,5,8,0
Lisa Müller ist mehr als die Frau von Thomas Müller ,webde,0,1,0,4,10,0
Darum verstehen sich Prinzessin Sofia und Königin Silvia so gut ,promi,0,1,0,5,10,0
Universität Bielefeld: Senat beschließt neue Studienbeitragssatzung,wiki,0,1,0,10,6,1
Skandal um rechtsterroristischen „Nationalsozialistischen Untergrund“ weitet sich aus,wiki,0,0,0,9,8,1
Deutschland: Zahl der Schwangerschaftsabbrüche ist rückläufig,wiki,0,0,0,9,6,1
Fußball-Weltmeisterschaft 2006: Trinidad und Tobago weiterhin auf WM-Kurs,wiki,0,0,0,8,7,1
Lena Meyer-Landrut: Ist sie zu dünn? ,webde,1,0,0,4,6,0
Nach Streit: Gemeinsamer Song von Capital Bra und Dieter Bohlen?,bravo,1,0,0,5,10,0
Valentina Sampaio: So schön ist das Transgender-Model auf dem „Vogue“-Cover,promi,0,1,0,6,10,0
Sarafina Wollny: Neue Tattoos für Freund Peter und Mama Silvia!,bravo,0,1,0,5,10,0
Saddam Husseins Halbbruder gefasst,wiki,0,0,0,7,4,1
Einschränkungen im Flugverkehr durch Aschewolke über Teilen Europas,wiki,0,0,0,7,8,1
"Young Sheldon: Alle Infos zum ""The Big Bang Theory""-Spin-off",bravo,0,1,0,5,9,0
Ryan Gosling wird 40: Die besten Rollen des charmanten Hollywood-Stars ,webde,0,1,0,6,9,0
Spekulationen um 54 Jahre alten Olympiasieg von Josy Barthel,wiki,0,0,0,6,8,1
Vorläufige Ergebnisse der Jenaer Stadtratswahl 2009 stehen fest,wiki,0,0,0,7,7,1
Norwegen: Abelpreis des Jahres 2010 an John T. Tate verliehen,wiki,0,0,0,5,9,1
General Electric konnte den Umsatz im ersten Quartal 2007 steigern,wiki,0,0,0,5,9,1
"Eagles of Death Metal: ""Weg durch diese Traurigkeit"" ",webde,0,1,0,5,8,0
Fußball-EM 2008: Niederlande besiegen Weltmeister Italien – Streit um vermeintliches Abseitstor,wiki,0,0,0,7,10,1
Sommerhaus der Stars: Gehen Manni und Jana Ludolf freiwillig? ,movie,1,0,0,5,9,0
Robbie Williams: Sind seine Stiefmutter und sein Freund zusammen durchgebrannt? ,webde,1,0,0,6,10,0
6 mögliche Symptome und Folgen von Vitamin-D-Mangel,heftig,0,0,1,7,6,0
Aktionen gegen Verzögerung der Veröffentlichungspflicht von Abgeordnetengehältern,wiki,0,0,0,10,7,1
DFB-Pokal: Bayern gegen Aue,wiki,0,0,0,5,4,1
Daniela Katzenberger: So reagiert sie auf Trennungsgerüchte ,promi,0,1,0,7,7,0
China: Umweltschutzproteste führen zu Gewalt,wiki,0,0,0,7,5,1
"5 Fakten über Heidi Klum, die ihr bestimmt noch nicht kanntet",promi,0,0,1,4,10,0
Kader Loth findet: „Die neue Nase von Wendler geht gar nicht“,promi,0,1,0,4,11,0
„Rote Rosen“: Alle Paare im Überblick – Teil 1,promi,0,1,1,4,8,0
Holocaust-Leugner Williamson äußert Bedauern – Vatikan weist Erklärung als „unzureichend“ zurück,wiki,0,0,0,7,11,1
Tod von Johannes Rau: Trauer und Bestürzung in Deutschland und der Welt,wiki,0,0,0,4,12,1
„Die wilden Kerle“: So sehen die Darsteller heute aus,promi,0,1,0,4,9,0
"„Grey's Anatomy“-Star Katherine Heigl: Diese Fotos sorgen für
",movie,0,1,0,6,8,0
Fußball-WM: Portugal deklassiert Nordkorea,wiki,0,0,0,9,4,1
Indonesische Provinz Aceh führt Steinigung als Strafe für Ehebruch ein,wiki,0,0,0,6,10,1
Europäischer Gerichtshof entscheidet gegen Filtersysteme bei sozialen Netzwerken,wiki,0,0,0,9,8,1
Zuschlag für Bau der Sizilienbrücke erhielt ein internationales Konsortium,wiki,0,0,0,7,9,1
Kanzlerin Merkel und Außenminister Steinmeier wollen nicht an Olympia-Eröffnung teilnehmen,wiki,0,0,0,8,10,1
Angst vor Destabilisierung wächst nach Ministermord im Libanon,wiki,0,0,0,6,8,1
Diskussion:Elektro-Sportwagen Loremo auf Europa-Tour,wiki,0,0,0,11,4,1
Chinas Monderforschungsprogramm nun in vier Phasen,wiki,0,0,0,7,6,1
Miley Cyrus & Liam Hemsworth: Ein Baby für 2018? ,bravo,1,0,0,4,7,0
Streit um Raketenschild: Putin schlägt Schild in Aserbaidschan vor,wiki,0,0,0,6,9,1
„Abgestempelt!?“-Hans Sarpei: „Rassismus war mein ständiger Begleiter“ ,promi,1,0,0,8,7,0
Stichwahl bei Präsidentenwahl in Kroatien nötig,wiki,0,0,0,7,6,1
Neues Familienfoto: So ehrt Herzogin Kate Lady Diana,promi,0,1,0,5,8,0
Schwere Krawalle in Budapest,wiki,0,0,0,6,4,1
GDL ruft zu Warnstreiks bei der Bahn auf,wiki,0,0,0,4,8,1
Neuer Look? Herzogin Kate ist erblondet ,promi,1,0,0,5,6,0
Otto Graf Lambsdorff (FDP) gestorben,wiki,0,0,0,6,5,1
Jüdische Siedler verüben Brandanschlag auf Moschee,wiki,0,0,0,7,6,1
"""American Horror Story: Cult"": Diese Rolle spielt Evan Peters in
",movie,0,1,0,5,10,0
„The Voice of Germany“: Ist Lena Gercke etwa Team Mark Forster?,promi,1,0,0,4,11,0
4 schnelle Fakten über Amira Pocher,promi,0,0,1,5,5,0
Max Giesinger: Ist er der Bruder von Stefanie Giesinger?,promi,1,0,0,5,9,0
Diese Stars spielten schon „James Bond“  ,promi,0,1,0,5,6,0
Truppen des Übergangsrates marschieren in Sirte ein,wiki,0,0,0,6,7,1
Spotify: Diese beiden YouTuber starten ihren eigenen Podcast!,bravo,0,1,0,6,8,0
Stuttgart 21: Erblindeter Demonstrant erwartet Entschuldigung von Mappus,wiki,0,0,0,8,7,1
"Diese wunderhübschen Babynamen bedeuten ""Schönheit""",frau,0,1,0,9,5,0
Kurioser Diebstahl vom Maisfeld: Massenweise Hüllenblätter von Maiskolben gestohlen,wiki,0,0,0,8,9,1
Erste Details zum Absturz eines Sportflugzeugs im Landkreis Plön bekannt,wiki,0,0,0,6,10,1
Niedersachsen: Eisenbahn will mit Wasserstoff fahren,wiki,0,0,0,7,6,1
Nico Rosberg gewinnt den Großen Preis von China,wiki,0,0,0,5,8,1
„Desperate Housewives“-„Julie“: So sieht Andrea Bowen heute aus,promi,0,1,0,6,8,0
Lafontaine: Bundeswehr soll in Terroraktionen verwickelt sein,wiki,0,0,0,7,7,1
6 unglaubliche Enthüllungen zu den Dschungelprüfungen,promi,0,0,1,9,5,0
Franz Beckenbauers neues Leben: Mehr Gebete und keinen Alkohol ,webde,0,1,0,5,9,0
Nordkorea: Experten im Interview zur aktuellen Situation,wiki,0,0,0,7,7,1
Bayern: Kernkraftwerk Isar I wegen undichtem Brennelement abgeschaltet,wiki,0,0,0,7,8,1
London: Erste Olympia-Medaillen für Deutschland erkämpft,wiki,0,0,0,8,6,1
Eskalation in Kairo – Straßenschlachten zwischen Gegnern und Anhängern Mubaraks,wiki,0,0,0,7,10,1
Der April bricht alle Wetterrekorde,wiki,0,1,0,6,5,1
Fußball-WM: Deutschland gewinnt gegen Australien 4:0,wiki,0,0,1,8,5,1
Darum kam keine neue Folge „In aller Freundschaft“,promi,0,1,0,5,8,0
Sila Sahin nach Autounfall im Krankenhaus? ,webde,1,0,0,6,6,0
Chris Roberts: So geht es dem Schlagerstar heute,promi,0,1,0,5,8,0
Shirin David: So niedlich sah sie als Kind aus,promi,0,1,0,4,9,0
Krasse Verwandlung: So heiß sieht „Harry Potter“-Star Matthew Lewis heute aus,promi,0,1,0,5,11,0
„Promi Big Brother“ 2018: Diese Kandidaten sind schon raus,promi,0,1,0,5,8,0
Darum ist Kaya Yanar in die Schweiz ausgewandert ,promi,0,1,0,5,8,0
TGV Duplex fährt nun auf der Strecke Frankfurt–Marseille – ICE nach London verzögert sich,wiki,0,0,0,5,14,1
Cindy aus Marzahn: TV-Comeback als Hartz 4-Expertin! ,movie,0,0,1,5,6,0
Endlich Klartext: Ist Michelle Hunziker wieder schwanger?,promi,1,0,0,7,7,0
GNTM Céline Bethmann: So schön ist ihre Schwester Fabienne!,bravo,0,1,0,5,9,0
Jüngste der Jacob Sisters gestorben,wiki,0,0,0,6,5,1
David Irving vorzeitig aus der Haft entlassen,wiki,0,0,0,5,7,1
